time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.020000000000002,-0.641617149258,-0.553696185789,26.4070383877,6.24897781742,0.0372854077538,0.0,-0.493391195176,-0.233535262668,5.99120803142,-0.0402113589904,0.0247073586211,0.0,438.9180234615141,437.3393198137024,437.44262462154717,437.0604367002258
4.080000000000001,-0.672024668157,-0.568446916926,26.7701579607,6.24657957345,0.0387428163177,0.0,-0.520324176731,-0.258385639494,6.11211091916,-0.0394938931638,0.0234424770086,0.0,476.31792008819366,476.22119443258083,476.3179210439321,476.37209866627944
4.14,-0.703982973241,-0.584648253535,27.1380621283,6.24395128046,0.0401812907841,0.0,-0.545077954829,-0.281881161394,6.15112521837,-0.0542346707311,0.0250179614201,0.0,453.20034496733507,453.327041962077,453.101611139302,451.91363430791387
4.199999999999998,-0.737551657607,-0.602406996444,27.5106936412,6.2402910867,0.0421597522882,0.0,-0.574038821484,-0.310406212405,6.26924543566,-0.0801132316635,0.0454169837536,0.0,476.3616964473272,477.9196555664202,478.40648545066745,476.42897278591903
4.259999999999997,-0.772767886858,-0.621820534941,27.8872093445,6.23584175057,0.0449126893173,0.0,-0.600076779392,-0.337117366663,6.28116518077,-0.0643238920522,0.0467967311206,0.0,445.7973088679242,445.91128612830084,446.1729142342348,447.4560596846365
4.319999999999996,-0.809536652313,-0.642850679064,28.2631207563,6.23215805465,0.0475449612145,0.0,-0.625782364245,-0.364205205375,6.24934520759,-0.0561027364942,0.0372648771601,0.0,431.56578637355904,430.7614332141367,433.6303307836757,434.3177374844876
4.379999999999995,-0.848224240075,-0.665924681997,28.6440551154,6.22838780297,0.0501746084158,0.0,-0.664037834356,-0.405278289293,6.44730714965,-0.0818033452431,0.0544797867849,0.0,501.9423619079595,503.191155664904,501.47593130754865,499.60262382912725
4.439999999999993,-0.889088638322,-0.691355570667,29.0332245179,6.22395733468,0.0531250395934,0.0,-0.698396197227,-0.442847905425,6.52449677522,-0.0613952397321,0.0355938162948,0.0,470.37159152596473,468.90772465637315,467.1128062317103,468.6978062531402
4.499999999999992,-0.931961205783,-0.719003819507,29.4249946926,6.22014662187,0.05496220583,0.0,-0.730866138548,-0.479086844944,6.53439451449,-0.0681198874446,0.0181315652445,0.0,450.53754768632245,449.12342425493773,448.730400768472,448.1811339599924
4.559999999999991,-0.976779956467,-0.748858655463,29.8167695508,6.21558505548,0.0560639464577,0.0,-0.763191652412,-0.516439369254,6.52476549198,-0.100636348142,0.0188199207722,0.0,442.6918542213232,442.7484463117329,445.0428005134589,442.36756827740885
4.6199999999999894,-1.02340161836,-0.780848953048,30.2051797358,6.2091925205,0.0575262107844,0.0,-0.790993987198,-0.550387278167,6.42275628363,-0.122225673338,0.0336415167437,0.0,413.11453719338243,414.4198676539185,412.78985012759875,410.86845092920663
4.679999999999988,-1.07173333727,-0.814995371403,30.5877647491,6.20216969427,0.0594832747039,0.0,-0.820241833344,-0.588389570001,6.33051155563,-0.108312082276,0.0304876938939,0.0,414.5055748438676,414.2287361365346,415.0192016457076,416.2254956967848
4.739999999999987,-1.12214199969,-0.851925349448,30.9696744995,6.19570436345,0.0612854159281,0.0,-0.860202689654,-0.643204480169,6.39932040492,-0.106665906316,0.0291161524301,0.0,465.9820737973572,465.87506189457866,465.4282224522163,465.54744041834726
4.799999999999986,-1.17490999184,-0.892161135107,31.3544600289,6.18929369629,0.0644750382429,0.0,-0.898966897331,-0.698553344161,6.42659085274,-0.107203648219,0.0798168551548,0.0,451.37161215870634,455.4472256333821,454.546027789517,454.49318695898125
4.859999999999984,-1.22989157445,-0.935574522232,31.7381234819,6.18285988135,0.0688086846525,0.0,-0.93413639485,-0.74908682909,6.36242197651,-0.107283457209,0.0492973755858,0.0,426.4585817084793,423.84702826373353,425.19504945269426,425.17754639570524
4.919999999999983,-1.28726835877,-0.982443704406,32.1210926228,6.17635696838,0.0719483459204,0.0,-0.978692824969,-0.813790649211,6.40284040928,-0.110672481262,0.0577857887938,0.0,458.1119645881921,458.7882458502086,458.06933001978325,457.7897171686316
4.979999999999982,-1.34730662253,-1.03320785667,32.5054556233,6.17012316039,0.0756431319357,0.0,-1.02289688701,-0.87889940488,6.40906541518,-0.0929675448746,0.0682517716953,0.0,447.8923393268024,448.7455743441229,447.5673175408335,448.99683412866375
5.0399999999999805,-1.40996337765,-1.08783278591,32.888837129,6.16489113325,0.0800813195486,0.0,-1.06602756144,-0.942385242908,6.37037879294,-0.0776329129357,0.0834701602545,0.0,434.55245948416547,435.830919006341,432.74630703390324,434.028886813813
